Longitude,Latitude,Cluster,Day_of_Week,Hour,Day_of_year,Local_Authority_(District),1st_Road_Class,1st_Road_Number,Speed_limit,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Weather_Conditions,Road_Surface_Conditions,Accident
-0.247991,51.506648,11,6,22,163,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,6,13,44,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,6,11,240,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.267289,51.487458000000004,119,6,3,220,25,3,4,40,3,1,1,Fine without high winds,Dry,1
-0.267289,51.487458000000004,119,4,12,56,25,3,4,40,3,1,1,Fine without high winds,Dry,0
-0.267289,51.487458000000004,119,6,21,254,25,3,4,40,3,1,1,Fine without high winds,Dry,0
-0.267289,51.487458000000004,119,1,8,221,25,3,4,40,3,1,1,Fine without high winds,Dry,0
-0.43190100000000003,52.118835,8,5,17,170,420,6,0,40,2,2,1,Fine without high winds,Dry,1
-0.43190100000000003,52.118835,8,5,1,239,420,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.43190100000000003,52.118835,8,3,0,314,420,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.43190100000000003,52.118835,8,0,9,185,420,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,5,9,156,28,3,406,40,3,1,1,Fine without high winds,Dry,1
-0.26124400000000003,51.551665,1,2,11,285,28,3,406,40,3,1,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,6,4,58,28,3,406,40,3,1,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,0,0,87,28,3,406,40,3,1,1,Fine without high winds,Dry,0
-0.181383,51.481660999999995,22,6,18,284,12,3,3217,30,2,2,1,Fine without high winds,Dry,1
-0.181383,51.481660999999995,22,3,11,83,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-0.181383,51.481660999999995,22,0,0,87,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-0.181383,51.481660999999995,22,6,16,163,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-0.247991,51.506648,11,2,22,334,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.247991,51.506648,11,2,19,103,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,5,1,92,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,3,14,6,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
0.152873,51.460226,34,3,14,98,18,3,220,30,2,1,1,Fine without high winds,Dry,1
0.152873,51.460226,34,5,9,176,18,3,220,30,2,1,1,Fine without high winds,Dry,0
0.152873,51.460226,34,2,16,306,18,3,220,30,2,1,1,Fine without high winds,Dry,0
0.152873,51.460226,34,4,11,238,18,3,220,30,2,1,1,Fine without high winds,Dry,0
-0.431907,51.580739,23,6,19,352,26,3,4180,30,3,3,1,Fine without high winds,Dry,1
-0.431907,51.580739,23,3,6,41,26,3,4180,30,3,3,1,Fine without high winds,Dry,0
-0.431907,51.580739,23,6,14,261,26,3,4180,30,3,3,1,Fine without high winds,Dry,0
-0.431907,51.580739,23,0,21,213,26,3,4180,30,3,3,1,Fine without high winds,Dry,0
-0.24766300000000002,51.601012,115,6,12,211,30,6,0,30,3,1,1,Fine without high winds,Dry,1
-0.24766300000000002,51.601012,115,2,1,278,30,6,0,30,3,1,1,Fine without high winds,Dry,0
-0.24766300000000002,51.601012,115,5,21,71,30,6,0,30,3,1,1,Fine without high winds,Dry,0
-0.24766300000000002,51.601012,115,1,8,4,30,6,0,30,3,1,1,Fine without high winds,Dry,0
-2.593142,51.468990000000005,100,7,3,52,601,3,38,20,3,1,1,Fine without high winds,Dry,1
-2.593142,51.468990000000005,100,5,15,316,601,3,38,20,3,1,1,Fine without high winds,Dry,0
-2.593142,51.468990000000005,100,1,20,95,601,3,38,20,3,1,1,Fine without high winds,Dry,0
-2.593142,51.468990000000005,100,1,4,270,601,3,38,20,3,1,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,58,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,58,2,19,145,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,58,6,9,247,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,58,2,11,152,71,6,0,30,3,2,1,Fine without high winds,Dry,0
0.152881,51.460406,39,6,13,142,18,3,220,30,3,2,1,Fine without high winds,Frost/Ice,1
0.152881,51.460406,39,2,7,292,18,3,220,30,3,2,1,Fine without high winds,Frost/Ice,0
0.152881,51.460406,39,1,22,88,18,3,220,30,3,2,1,Fine without high winds,Frost/Ice,0
0.152881,51.460406,39,6,9,240,18,3,220,30,3,2,1,Fine without high winds,Frost/Ice,0
-0.181383,51.481660999999995,22,6,18,284,12,3,3217,30,2,2,1,Fine without high winds,Dry,1
-0.181383,51.481660999999995,22,3,14,321,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-0.181383,51.481660999999995,22,5,19,36,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-0.181383,51.481660999999995,22,0,2,136,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
0.152885,51.484362,194,3,8,65,18,3,206,30,3,2,1,Fine with high winds,Dry,1
0.152885,51.484362,194,5,20,78,18,3,206,30,3,2,1,Fine with high winds,Dry,0
0.152885,51.484362,194,2,17,229,18,3,206,30,3,2,1,Fine with high winds,Dry,0
0.152885,51.484362,194,6,9,2,18,3,206,30,3,2,1,Fine with high winds,Dry,0
0.152873,51.460226,34,3,14,98,18,3,220,30,2,1,1,Fine without high winds,Dry,1
0.152873,51.460226,34,3,8,132,18,3,220,30,2,1,1,Fine without high winds,Dry,0
0.152873,51.460226,34,1,18,242,18,3,220,30,2,1,1,Fine without high winds,Dry,0
0.152873,51.460226,34,2,0,215,18,3,220,30,2,1,1,Fine without high winds,Dry,0
-0.36439699999999997,51.478691,282,3,17,56,25,3,3005,30,3,1,1,Fine without high winds,Dry,1
-0.36439699999999997,51.478691,282,3,7,300,25,3,3005,30,3,1,1,Fine without high winds,Dry,0
-0.36439699999999997,51.478691,282,3,15,90,25,3,3005,30,3,1,1,Fine without high winds,Dry,0
-0.36439699999999997,51.478691,282,3,7,132,25,3,3005,30,3,1,1,Fine without high winds,Dry,0
-0.247991,51.506648,11,2,22,334,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.247991,51.506648,11,2,9,145,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,2,11,299,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,3,20,167,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.43190100000000003,52.118835,8,5,17,170,420,6,0,40,2,2,1,Fine without high winds,Dry,1
-0.43190100000000003,52.118835,8,5,18,57,420,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.43190100000000003,52.118835,8,3,6,293,420,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.43190100000000003,52.118835,8,2,6,362,420,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.24766300000000002,51.601012,115,6,12,211,30,6,0,30,3,1,1,Fine without high winds,Dry,1
-0.24766300000000002,51.601012,115,6,23,51,30,6,0,30,3,1,1,Fine without high winds,Dry,0
-0.24766300000000002,51.601012,115,0,6,241,30,6,0,30,3,1,1,Fine without high winds,Dry,0
-0.24766300000000002,51.601012,115,2,3,236,30,6,0,30,3,1,1,Fine without high winds,Dry,0
-0.150599,51.466521,108,3,11,337,9,3,3216,30,3,2,1,Fine without high winds,Dry,1
-0.150599,51.466521,108,2,4,334,9,3,3216,30,3,2,1,Fine without high winds,Dry,0
-0.150599,51.466521,108,0,0,136,9,3,3216,30,3,2,1,Fine without high winds,Dry,0
-0.150599,51.466521,108,3,1,48,9,3,3216,30,3,2,1,Fine without high winds,Dry,0
-0.06289199999999999,51.518072,238,1,10,43,5,4,108,30,3,1,1,Fine without high winds,Dry,1
-0.06289199999999999,51.518072,238,4,4,91,5,4,108,30,3,1,1,Fine without high winds,Dry,0
-0.06289199999999999,51.518072,238,3,16,132,5,4,108,30,3,1,1,Fine without high winds,Dry,0
-0.06289199999999999,51.518072,238,6,8,338,5,4,108,30,3,1,1,Fine without high winds,Dry,0
0.107945,51.462516,165,5,20,5,18,3,209,30,3,2,2,Fine without high winds,Dry,1
0.107945,51.462516,165,1,7,25,18,3,209,30,3,2,2,Fine without high winds,Dry,0
0.107945,51.462516,165,0,3,220,18,3,209,30,3,2,2,Fine without high winds,Dry,0
0.107945,51.462516,165,6,8,331,18,3,209,30,3,2,2,Fine without high winds,Dry,0
-3.01402,53.82524599999989,111,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,111,2,23,68,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,111,5,17,57,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,111,2,16,341,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.783051,53.30829,250,1,18,179,341,6,0,30,2,1,1,Fine without high winds,Wet/Damp,1
-0.783051,53.30829,250,3,15,104,341,6,0,30,2,1,1,Fine without high winds,Wet/Damp,0
-0.783051,53.30829,250,1,11,249,341,6,0,30,2,1,1,Fine without high winds,Wet/Damp,0
-0.783051,53.30829,250,5,12,309,341,6,0,30,2,1,1,Fine without high winds,Wet/Damp,0
-3.01402,53.82524599999989,28,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,28,5,5,78,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,28,2,22,362,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,28,2,10,89,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,10,6,21,296,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,0,12,31,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,6,16,212,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-1.61496,51.254588,187,1,18,136,635,3,342,30,2,3,2,Fine without high winds,Wet/Damp,1
-1.61496,51.254588,187,4,18,217,635,3,342,30,2,3,2,Fine without high winds,Wet/Damp,0
-1.61496,51.254588,187,2,1,103,635,3,342,30,2,3,2,Fine without high winds,Wet/Damp,0
-1.61496,51.254588,187,3,19,321,635,3,342,30,2,3,2,Fine without high winds,Wet/Damp,0
0.152873,51.460226,34,3,14,98,18,3,220,30,2,1,1,Fine without high winds,Dry,1
0.152873,51.460226,34,6,15,23,18,3,220,30,2,1,1,Fine without high winds,Dry,0
0.152873,51.460226,34,2,7,61,18,3,220,30,2,1,1,Fine without high winds,Dry,0
0.152873,51.460226,34,1,10,88,18,3,220,30,2,1,1,Fine without high winds,Dry,0
0.152881,51.460406,39,6,13,142,18,3,220,30,3,2,1,Fine without high winds,Frost/Ice,1
0.152881,51.460406,39,3,5,160,18,3,220,30,3,2,1,Fine without high winds,Frost/Ice,0
0.152881,51.460406,39,6,12,247,18,3,220,30,3,2,1,Fine without high winds,Frost/Ice,0
0.152881,51.460406,39,6,5,58,18,3,220,30,3,2,1,Fine without high winds,Frost/Ice,0
-0.054437,51.415919,278,2,12,173,19,3,234,30,3,1,1,Fine without high winds,Dry,1
-0.054437,51.415919,278,3,9,300,19,3,234,30,3,1,1,Fine without high winds,Dry,0
-0.054437,51.415919,278,4,9,217,19,3,234,30,3,1,1,Fine without high winds,Dry,0
-0.054437,51.415919,278,6,6,142,19,3,234,30,3,1,1,Fine without high winds,Dry,0
-0.046301999999999996,51.521753000000004,130,3,13,38,5,3,11,30,2,2,1,Fine without high winds,Dry,1
-0.046301999999999996,51.521753000000004,130,4,16,154,5,3,11,30,2,2,1,Fine without high winds,Dry,0
-0.046301999999999996,51.521753000000004,130,0,10,59,5,3,11,30,2,2,1,Fine without high winds,Dry,0
-0.046301999999999996,51.521753000000004,130,2,2,180,5,3,11,30,2,2,1,Fine without high winds,Dry,0
-0.05469500000000001,51.403063,137,2,17,344,19,3,214,30,3,2,1,Fine without high winds,Wet/Damp,1
-0.05469500000000001,51.403063,137,0,13,332,19,3,214,30,3,2,1,Fine without high winds,Wet/Damp,0
-0.05469500000000001,51.403063,137,0,2,122,19,3,214,30,3,2,1,Fine without high winds,Wet/Damp,0
-0.05469500000000001,51.403063,137,4,13,343,19,3,214,30,3,2,1,Fine without high winds,Wet/Damp,0
-0.14460399999999998,51.514897,17,6,17,87,1,3,40,30,3,1,1,Fine without high winds,Dry,1
-0.14460399999999998,51.514897,17,0,11,17,1,3,40,30,3,1,1,Fine without high winds,Dry,0
-0.14460399999999998,51.514897,17,5,16,211,1,3,40,30,3,1,1,Fine without high winds,Dry,0
-0.14460399999999998,51.514897,17,2,21,12,1,3,40,30,3,1,1,Fine without high winds,Dry,0
-0.137751,51.485022,27,7,16,86,1,3,3212,30,2,2,1,Fine without high winds,Dry,1
-0.137751,51.485022,27,4,14,56,1,3,3212,30,2,2,1,Fine without high winds,Dry,0
-0.137751,51.485022,27,0,3,276,1,3,3212,30,2,2,1,Fine without high winds,Dry,0
-0.137751,51.485022,27,0,22,220,1,3,3212,30,2,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,10,6,23,86,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,4,13,343,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,6,11,30,71,6,0,30,3,2,1,Fine without high winds,Dry,0
0.008962999999999999,51.542671999999996,129,7,12,126,17,3,118,30,3,2,2,Fine without high winds,Dry,1
0.008962999999999999,51.542671999999996,129,6,14,149,17,3,118,30,3,2,2,Fine without high winds,Dry,0
0.008962999999999999,51.542671999999996,129,2,15,12,17,3,118,30,3,2,2,Fine without high winds,Dry,0
0.008962999999999999,51.542671999999996,129,1,7,249,17,3,118,30,3,2,2,Fine without high winds,Dry,0
0.152876,51.070747999999895,20,2,8,348,556,6,0,40,2,2,1,Fine without high winds,Dry,1
0.152876,51.070747999999895,20,6,16,233,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,20,5,8,120,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,20,1,12,67,556,6,0,40,2,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,10,6,7,44,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,5,20,1,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,0,18,353,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,175,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,175,6,20,149,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,175,4,8,210,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,175,2,23,166,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.11698900000000001,51.338557,157,7,17,18,20,3,23,30,3,2,1,Fine without high winds,Wet/Damp,1
-0.11698900000000001,51.338557,157,4,3,364,20,3,23,30,3,2,1,Fine without high winds,Wet/Damp,0
-0.11698900000000001,51.338557,157,6,2,282,20,3,23,30,3,2,1,Fine without high winds,Wet/Damp,0
-0.11698900000000001,51.338557,157,2,5,292,20,3,23,30,3,2,1,Fine without high winds,Wet/Damp,0
-0.431907,51.580739,23,6,19,352,26,3,4180,30,3,3,1,Fine without high winds,Dry,1
-0.431907,51.580739,23,1,10,32,26,3,4180,30,3,3,1,Fine without high winds,Dry,0
-0.431907,51.580739,23,5,7,316,26,3,4180,30,3,3,1,Fine without high winds,Dry,0
-0.431907,51.580739,23,1,18,319,26,3,4180,30,3,3,1,Fine without high winds,Dry,0
-0.111921,51.461768,75,6,2,221,9,3,2217,30,3,2,1,Fine without high winds,Dry,1
-0.111921,51.461768,75,6,1,107,9,3,2217,30,3,2,1,Fine without high winds,Dry,0
-0.111921,51.461768,75,1,21,116,9,3,2217,30,3,2,1,Fine without high winds,Dry,0
-0.111921,51.461768,75,3,5,265,9,3,2217,30,3,2,1,Fine without high winds,Dry,0
-0.144316,51.514891999999996,354,2,15,266,1,3,40,30,3,1,1,Fine without high winds,Dry,1
-0.144316,51.514891999999996,354,3,9,153,1,3,40,30,3,1,1,Fine without high winds,Dry,0
-0.144316,51.514891999999996,354,5,10,218,1,3,40,30,3,1,1,Fine without high winds,Dry,0
-0.144316,51.514891999999996,354,1,16,270,1,3,40,30,3,1,1,Fine without high winds,Dry,0
-0.252197,51.486604,59,2,12,209,25,3,4,30,3,1,1,Fine without high winds,Dry,1
-0.252197,51.486604,59,6,6,317,25,3,4,30,3,1,1,Fine without high winds,Dry,0
-0.252197,51.486604,59,6,19,233,25,3,4,30,3,1,1,Fine without high winds,Dry,0
-0.252197,51.486604,59,6,21,107,25,3,4,30,3,1,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,5,9,156,28,3,406,40,3,1,1,Fine without high winds,Dry,1
-0.26124400000000003,51.551665,1,3,5,293,28,3,406,40,3,1,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,4,2,140,28,3,406,40,3,1,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,3,15,146,28,3,406,40,3,1,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,2,8,348,556,6,0,40,2,2,1,Fine without high winds,Dry,1
0.152876,51.070747999999895,7,4,6,364,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,0,4,241,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,4,20,147,556,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.137704,51.461965,4,6,17,226,9,3,3,30,3,2,1,Fine without high winds,Dry,1
-0.137704,51.461965,4,1,9,137,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.137704,51.461965,4,0,19,192,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.137704,51.461965,4,3,15,34,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.137828,51.518477000000004,9,7,13,18,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,1
-0.137828,51.518477000000004,9,4,22,63,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,9,4,18,91,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,9,4,1,70,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-2.192965,52.14767,5,6,17,331,273,1,5,70,3,3,1,Fine without high winds,Dry,1
-2.192965,52.14767,5,3,16,34,273,1,5,70,3,3,1,Fine without high winds,Dry,0
-2.192965,52.14767,5,0,0,101,273,1,5,70,3,3,1,Fine without high winds,Dry,0
-2.192965,52.14767,5,0,18,332,273,1,5,70,3,3,1,Fine without high winds,Dry,0
-0.137751,51.485022,27,7,16,86,1,3,3212,30,2,2,1,Fine without high winds,Dry,1
-0.137751,51.485022,27,2,22,173,1,3,3212,30,2,2,1,Fine without high winds,Dry,0
-0.137751,51.485022,27,2,4,173,1,3,3212,30,2,2,1,Fine without high winds,Dry,0
-0.137751,51.485022,27,4,23,266,1,3,3212,30,2,2,1,Fine without high winds,Dry,0
-0.005496,51.535185,42,4,10,207,17,3,11,30,3,1,1,Fine without high winds,Dry,1
-0.005496,51.535185,42,3,8,251,17,3,11,30,3,1,1,Fine without high winds,Dry,0
-0.005496,51.535185,42,3,16,342,17,3,11,30,3,1,1,Fine without high winds,Dry,0
-0.005496,51.535185,42,1,16,179,17,3,11,30,3,1,1,Fine without high winds,Dry,0
-0.137825,51.462002000000005,368,4,6,174,9,3,3,30,3,2,1,Fine without high winds,Dry,1
-0.137825,51.462002000000005,368,3,11,13,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.137825,51.462002000000005,368,2,17,166,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.137825,51.462002000000005,368,5,13,169,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.431907,51.580739,23,6,19,352,26,3,4180,30,3,3,1,Fine without high winds,Dry,1
-0.431907,51.580739,23,1,19,235,26,3,4180,30,3,3,1,Fine without high winds,Dry,0
-0.431907,51.580739,23,5,22,225,26,3,4180,30,3,3,1,Fine without high winds,Dry,0
-0.431907,51.580739,23,3,5,216,26,3,4180,30,3,3,1,Fine without high winds,Dry,0
-0.247865,51.344476,144,6,12,217,38,3,240,30,3,1,1,Fine without high winds,Dry,1
-0.247865,51.344476,144,2,0,68,38,3,240,30,3,1,1,Fine without high winds,Dry,0
-0.247865,51.344476,144,1,12,123,38,3,240,30,3,1,1,Fine without high winds,Dry,0
-0.247865,51.344476,144,1,10,67,38,3,240,30,3,1,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,5,9,156,28,3,406,40,3,1,1,Fine without high winds,Dry,1
-0.26124400000000003,51.551665,1,0,15,31,28,3,406,40,3,1,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,5,2,92,28,3,406,40,3,1,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,0,21,297,28,3,406,40,3,1,1,Fine without high winds,Dry,0
-0.42198500000000005,51.466621,255,5,19,219,26,3,30,50,3,1,1,Fine without high winds,Dry,1
-0.42198500000000005,51.466621,255,1,6,102,26,3,30,50,3,1,1,Fine without high winds,Dry,0
-0.42198500000000005,51.466621,255,0,12,283,26,3,30,50,3,1,1,Fine without high winds,Dry,0
-0.42198500000000005,51.466621,255,1,21,214,26,3,30,50,3,1,1,Fine without high winds,Dry,0
-0.247991,51.506648,11,2,22,334,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.247991,51.506648,11,1,3,305,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,2,7,68,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,4,2,119,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.11140499999999999,51.488198,84,3,22,213,9,3,3204,30,3,1,1,Fine without high winds,Dry,1
-0.11140499999999999,51.488198,84,0,1,31,9,3,3204,30,3,1,1,Fine without high winds,Dry,0
-0.11140499999999999,51.488198,84,6,22,310,9,3,3204,30,3,1,1,Fine without high winds,Dry,0
-0.11140499999999999,51.488198,84,0,20,234,9,3,3204,30,3,1,1,Fine without high winds,Dry,0
0.152873,51.460226,34,3,14,98,18,3,220,30,2,1,1,Fine without high winds,Dry,1
0.152873,51.460226,34,3,17,153,18,3,220,30,2,1,1,Fine without high winds,Dry,0
0.152873,51.460226,34,6,22,107,18,3,220,30,2,1,1,Fine without high winds,Dry,0
0.152873,51.460226,34,4,13,252,18,3,220,30,2,1,1,Fine without high winds,Dry,0
-0.137828,51.518477000000004,9,7,13,18,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,1
-0.137828,51.518477000000004,9,0,21,192,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,9,0,11,38,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,9,2,10,320,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137704,51.461965,4,6,17,226,9,3,3,30,3,2,1,Fine without high winds,Dry,1
-0.137704,51.461965,4,5,0,253,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.137704,51.461965,4,0,15,290,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.137704,51.461965,4,2,19,152,9,3,3,30,3,2,1,Fine without high winds,Dry,0
0.147846,51.560984999999995,286,5,18,234,16,3,124,30,3,3,2,Fine without high winds,Dry,1
0.147846,51.560984999999995,286,1,1,228,16,3,124,30,3,3,2,Fine without high winds,Dry,0
0.147846,51.560984999999995,286,3,17,272,16,3,124,30,3,3,2,Fine without high winds,Dry,0
0.147846,51.560984999999995,286,5,19,309,16,3,124,30,3,3,2,Fine without high winds,Dry,0
-0.137828,51.518477000000004,253,7,13,18,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,1
-0.137828,51.518477000000004,253,5,18,169,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,253,5,3,239,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,253,1,4,116,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.07198099999999999,51.524696999999996,94,6,9,199,5,3,1209,30,3,2,1,Fine without high winds,Dry,1
-0.07198099999999999,51.524696999999996,94,4,18,273,5,3,1209,30,3,2,1,Fine without high winds,Dry,0
-0.07198099999999999,51.524696999999996,94,4,18,245,5,3,1209,30,3,2,1,Fine without high winds,Dry,0
-0.07198099999999999,51.524696999999996,94,2,0,222,5,3,1209,30,3,2,1,Fine without high winds,Dry,0
-2.593142,51.468990000000005,100,7,3,52,601,3,38,20,3,1,1,Fine without high winds,Dry,1
-2.593142,51.468990000000005,100,0,18,360,601,3,38,20,3,1,1,Fine without high winds,Dry,0
-2.593142,51.468990000000005,100,4,11,147,601,3,38,20,3,1,1,Fine without high winds,Dry,0
-2.593142,51.468990000000005,100,0,15,304,601,3,38,20,3,1,1,Fine without high winds,Dry,0
-0.137828,51.518477000000004,40,7,13,18,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,1
-0.137828,51.518477000000004,40,0,2,262,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,40,2,17,61,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,40,1,0,242,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,79,2,22,334,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.247991,51.506648,79,3,10,69,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,79,2,7,54,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,79,0,11,45,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.43190100000000003,52.118835,379,5,17,170,420,6,0,40,2,2,1,Fine without high winds,Dry,1
-0.43190100000000003,52.118835,379,4,19,252,420,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.43190100000000003,52.118835,379,5,16,246,420,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.43190100000000003,52.118835,379,5,17,302,420,6,0,40,2,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,281,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,281,4,13,294,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,281,1,20,200,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,281,2,4,159,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.150599,51.466521,108,3,11,337,9,3,3216,30,3,2,1,Fine without high winds,Dry,1
-0.150599,51.466521,108,5,15,309,9,3,3216,30,3,2,1,Fine without high winds,Dry,0
